# Sensor Strada Soldat Ion Ciocodeică, Sector 4, Romania (uRad Monitor/160000e0)
# https://aqicn.org/station/@109819/
# Daily pm1
date,min,max,median,q1,q3,stdev,count
2021-01-12T00:00:00.000Z,4,15,8,6,9,1.962,1010
2021-01-13T00:00:00.000Z,5,19,10,7,13,3.714,985
2021-01-14T00:00:00.000Z,4,20,11,8,13,3.672,942
2021-01-15T00:00:00.000Z,7,27,14,11,17,3.964,1020
2021-01-16T00:00:00.000Z,2,21,8,6,10,3.401,969
2021-01-17T00:00:00.000Z,5,25,10,8,20,6.089,969
2021-01-18T00:00:00.000Z,11,31,19,17,22,3.932,890
2021-01-19T00:00:00.000Z,10,33,20,18,24,5.141,826
2021-01-20T00:00:00.000Z,6,27,16,12,23,6.152,950
2021-01-21T00:00:00.000Z,6,40,13,11,29,10.338,950
2021-01-22T00:00:00.000Z,10,57,32,22,42,12.426,985
2021-01-23T00:00:00.000Z,10,49,35,22,42,11.401,646
2021-01-24T00:00:00.000Z,5,42,20,12,24,8.186,994
2021-01-25T00:00:00.000Z,1,17,5,4,7,3.446,962
2021-01-26T00:00:00.000Z,4,27,9,6,13,4.687,983
2021-01-27T00:00:00.000Z,2,15,8,5,10,2.852,950
2021-01-28T00:00:00.000Z,3,15,9,7,11,2.841,982
2021-01-29T00:00:00.000Z,5,26,9,7,18,6.553,1005
2021-01-30T00:00:00.000Z,6,29,17,14,23,5.99,988
2021-01-31T00:00:00.000Z,3,18,9,6,11,3.079,990
2021-02-01T00:00:00.000Z,4,18,7,6,11,3.397,902
2021-02-02T00:00:00.000Z,5,16,9,7,12,3.183,906
2021-02-03T00:00:00.000Z,4,11,7,6,8,1.464,959
2021-02-04T00:00:00.000Z,2,10,5,4,6,1.341,956
2021-02-05T00:00:00.000Z,3,18,9,7,13,3.695,920
2021-02-06T00:00:00.000Z,2,15,9,7,11.5,3.035,928
2021-02-07T00:00:00.000Z,2,8,4,4,5,0.889,989
2021-02-08T00:00:00.000Z,2,13,6,5,7,2.186,1000
2021-02-09T00:00:00.000Z,1,22,6,5,9,4.152,974
2021-02-10T00:00:00.000Z,0,21,7,4,13,6.01,984
2021-02-11T00:00:00.000Z,4,23,11,8,14,4.755,959
2021-02-12T00:00:00.000Z,0,11,7,6,9,2.403,1011
2021-02-13T00:00:00.000Z,2,14,5,4,7,2.485,1021
2021-02-14T00:00:00.000Z,4,20,8,6,10,3.186,1002
2021-02-15T00:00:00.000Z,3,32,9,8,11,5.819,979
2021-02-16T00:00:00.000Z,1,17,8,5,11,4.065,970
2021-02-17T00:00:00.000Z,6,28,14,10,19,5.381,1004
2021-02-18T00:00:00.000Z,8,42,24,22,26,5.562,1032
2021-02-19T00:00:00.000Z,5,21,11,9,14,3.634,995
2021-02-20T00:00:00.000Z,12,33,22,20,25,3.364,1050
2021-02-21T00:00:00.000Z,16,33,22,21,26,3.465,1054
2021-02-22T00:00:00.000Z,14,51,21,17,29,7.831,976
2021-02-23T00:00:00.000Z,21,65,41,32,47,9.36,948
2021-02-24T00:00:00.000Z,20,67,31,27,46,12.891,973
2021-02-25T00:00:00.000Z,17,74,42,30,52,14.194,964
2021-02-26T00:00:00.000Z,6,55,29,21,44,12.485,947
2021-02-27T00:00:00.000Z,2,34,22,5,28,11.335,950
2021-02-28T00:00:00.000Z,1,45,4,3,17,9.304,1041
2021-03-01T00:00:00.000Z,1,54,11,6,18,9.7,1005
2021-03-02T00:00:00.000Z,3,27,10,6,18,6.291,970
2021-03-03T00:00:00.000Z,11,33,20,15,23,4.848,987
2021-03-04T00:00:00.000Z,15,55,30,22,36,8.662,977
2021-03-05T00:00:00.000Z,11,48,22,17,28,8.384,1054
2021-03-06T00:00:00.000Z,1,29,7,4,14,6.53,1055
2021-03-07T00:00:00.000Z,4,19,14,8,16,4.42,586
2021-03-08T00:00:00.000Z,9,57,19,13,30,12.234,815
2021-03-09T00:00:00.000Z,1,42,7,3,11,7.436,1034
2021-03-10T00:00:00.000Z,3,12,7,6,9,1.804,1013
2021-03-11T00:00:00.000Z,5,32,11,10,23,7.518,1017
2021-03-12T00:00:00.000Z,10,51,21,18,27,6.914,1049
2021-03-13T00:00:00.000Z,14,47,30,23,32,5.743,1055
2021-03-14T00:00:00.000Z,8,235,24,17,38,49.375,1060
2021-03-15T00:00:00.000Z,7,99,25,22,47.5,23.411,972
2021-03-16T00:00:00.000Z,1,14,6,5,7,2.1,979
2021-03-17T00:00:00.000Z,0,16,3,2,4,2.556,992
2021-03-18T00:00:00.000Z,1,19,6,3,8,4.137,972
2021-03-19T00:00:00.000Z,3,26,8,6,9,4.045,1015
2021-03-20T00:00:00.000Z,5,30,13,9,18,5.454,1015
2021-03-21T00:00:00.000Z,5,24,11,9,13,3.627,962
2021-03-22T00:00:00.000Z,4,23,8,6,13,4.369,974
2021-03-23T00:00:00.000Z,1,20,6,4,9,4.411,1153
2021-03-24T00:00:00.000Z,1,9,2,1,5,2.267,1004
2021-03-25T00:00:00.000Z,5,21,9,7,14,4.338,978
2021-03-26T00:00:00.000Z,5,55,16,10,27,11.038,971
2021-03-27T00:00:00.000Z,7,68,22,13,29,11.339,924
2021-03-28T00:00:00.000Z,1,50,13,10,35,14.478,670
2021-03-29T00:00:00.000Z,1,38,5,3,7,7.549,693
2021-03-30T00:00:00.000Z,6,27,11,10,14,4.011,722
2021-03-31T00:00:00.000Z,10,36,16,15,20,4.667,710
2021-04-01T00:00:00.000Z,9,33,15,14,16,2.934,724
2021-04-02T00:00:00.000Z,2,23,9,7,11,3.061,697
2021-04-03T00:00:00.000Z,2,18,6,4,8,3.381,735
2021-04-04T00:00:00.000Z,1,17,10,7,13,3.663,727
2021-04-05T00:00:00.000Z,1,21,11,6,14,4.921,723
2021-04-06T00:00:00.000Z,3,38,11,5,16,6.941,692
2021-04-07T00:00:00.000Z,2,14,7,5,9,2.545,640
2021-04-08T00:00:00.000Z,2,51,9,6,12,11.762,689
2021-04-09T00:00:00.000Z,2,42,10,5,13,7.846,673
2021-04-10T00:00:00.000Z,2,59,10,5,14,8.593,1080
2021-04-11T00:00:00.000Z,3,37,8,6,13,6.764,1258
2021-04-12T00:00:00.000Z,4,36,14,8,20,7.399,1279
2021-04-13T00:00:00.000Z,2,40,10,5,20,9.362,1280
2021-04-14T00:00:00.000Z,2,17,8,5,14,4.633,1318
2021-04-15T00:00:00.000Z,1,10,3,2,6,2.482,1292
2021-04-16T00:00:00.000Z,2,14,8,5,9,2.83,1280
2021-04-17T00:00:00.000Z,3,21,8,6,11,3.139,1269
2021-04-18T00:00:00.000Z,4,19,8,6,12,3.309,1273
2021-04-19T00:00:00.000Z,5,25,11,9,13,4.146,1294
2021-04-20T00:00:00.000Z,4,21,11,10,13,2.998,1270
2021-04-21T00:00:00.000Z,3,29,8,6,11,6.084,1283
2021-04-22T00:00:00.000Z,4,42,13,7,18,6.512,1273
2021-04-23T00:00:00.000Z,2,42,6,5,8,6.486,1272
2021-04-24T00:00:00.000Z,1,37,7,5,11,6.361,1258
2021-04-25T00:00:00.000Z,2,16,6,4,9,3.39,1271
2021-04-26T00:00:00.000Z,3,29,6,6,7,2.189,1254
2021-04-27T00:00:00.000Z,4,17,9,7,12,3.074,1272
2021-04-28T00:00:00.000Z,5,17,10,7,11,2.412,1280
2021-04-29T00:00:00.000Z,7,19,10,9,12,2.663,1295
2021-04-30T00:00:00.000Z,4,22,10,7,14,4.241,1292
